date,t,Tau_Motor,Tau_1,Tau_2,vel,encoder_count,mode,level,turn,period,push_leg,degree,phase,Tau_Motor_deriv,Tau_1_deriv,Tau_2_deriv,vel_deriv
10:4:25 - 27/11/2024,83.623,5.7,29.14,12.84,22.37,71969,Active,5,15,75,L,360.0,4,0.03300000000000192,-0.05249999999999918,0.10833333333333346,-0.41000000000000136
10:4:25 - 27/11/2024,83.7,5.7,29.05,13.04,22.37,72040,Active,5,15,76,R,0.0,1,0.022000000000001907,-0.04499999999999919,0.04083333333333346,-0.7350000000000024
10:4:25 - 27/11/2024,83.862,5.7,29.05,13.04,20.9,72174,Active,5,15,76,R,20.606578385305426,1,1.887379141862766e-15,-0.04083333333333247,0.4616666666666679,-0.7350000000000023
10:4:25 - 27/11/2024,83.945,5.7,28.96,13.95,20.9,72239,Active,5,15,76,R,30.602306706535668,1,1.887379141862766e-15,-0.07666666666666641,0.8575000000000021,-0.7000000000000004
10:4:25 - 27/11/2024,84.026,5.7,28.91,14.58,19.5,72309,Active,5,15,76,R,41.366937206322085,1,-0.15599999999999825,-0.048333333333332194,0.5416666666666686,0.6199999999999999
10:4:25 - 27/11/2024,84.146,5.7,28.85,15.07,22.14,72416,Active,5,15,76,R,57.821443827424176,1,-0.23399999999999838,-0.07249999999999943,0.45166666666666766,1.3349999999999995
10:4:25 - 27/11/2024,84.273,4.92,28.75,15.5,22.17,72528,Active,5,15,76,R,75.04485262708243,1,-0.23399999999999838,-0.14249999999999985,0.41500000000000126,-0.19000000000000072
10:4:25 - 27/11/2024,84.39,4.92,28.55,15.89,21.76,72627,Active,5,15,76,R,90.26911576249465,1,-0.1299999999999985,-0.27666666666666695,0.32250000000000106,-0.7200000000000019
10:4:25 - 27/11/2024,84.475,4.92,28.22,16.16,20.73,72695,Active,5,15,76,R,100.7261853908586,1,0.03900000000000148,-0.34500000000000036,0.3116666666666675,-1.9500000000000022
10:4:25 - 27/11/2024,84.592,5.05,27.93,16.48,17.86,72775,Active,5,15,76,R,113.02862024775736,1,-0.11899999999999855,-0.14166666666666547,0.1641666666666676,-3.165000000000001
10:4:25 - 27/11/2024,84.715,5.05,27.93,16.48,14.4,72842,Active,5,15,76,R,123.33190944041007,1,-0.23899999999999844,0.0008333333333339423,-0.02999999999999948,-2.3600000000000003
10:4:25 - 27/11/2024,84.882,4.26,27.93,16.48,13.14,72930,Active,5,15,76,R,136.8645877829987,1,-0.27899999999999847,0.15916666666666826,0.023333333333333324,-0.6300000000000007
10:4:25 - 27/11/2024,84.927,4.12,28.21,16.52,13.14,72952,Active,5,15,76,R,140.24775736864586,1,-0.1999999999999985,0.19000000000000233,0.024999999999999956,-0.16000000000000086
10:4:25 - 27/11/2024,85.039,4.12,28.26,16.52,12.82,73010,Active,5,15,76,R,149.16702263989748,1,-0.027999999999998637,0.02249999999999964,-0.013333333333332606,-0.15000000000000108
10:4:25 - 27/11/2024,85.159,4.12,28.29,16.5,12.84,73087,Active,5,15,76,R,161.00811618966253,2,0.0260000000000013,0.015833333333333668,-0.019166666666665687,2.004999999999998
10:4:25 - 27/11/2024,85.243,4.12,28.3,16.48,16.83,73160,Active,5,15,76,R,172.23408799658264,2,0.03900000000000131,0.020000000000001295,-0.02999999999999985,5.2799999999999985
10:4:25 - 27/11/2024,85.36,4.25,28.34,16.43,23.4,73281,Active,5,15,76,L,190.84152071764203,3,0.26500000000000135,0.05833333333333475,-0.0666666666666664,4.835
10:4:25 - 27/11/2024,85.484,4.25,28.42,16.32,26.5,73400,Active,5,15,76,L,209.14139256727893,3,0.41700000000000137,0.09750000000000172,-0.18916666666666665,-1.2300000000000002
10:4:25 - 27/11/2024,85.573,5.38,28.55,16.02,20.94,73466,Active,5,15,76,L,219.2909013242204,3,0.41700000000000154,0.22083333333333252,-0.4866666666666668,-2.5750000000000006
10:4:25 - 27/11/2024,85.685,5.64,28.81,15.47,21.35,73568,Active,5,15,76,L,234.97650576676634,3,0.30400000000000177,0.12999999999999973,-0.18333333333333263,2.564999999999998
10:4:25 - 27/11/2024,85.85,5.64,28.81,15.47,26.07,73741,Active,5,15,76,L,261.5805211448099,3,0.0160000000000019,0.048333333333335886,-0.6733333333333351,2.359999999999998
10:4:25 - 27/11/2024,85.89,5.64,28.94,14.12,26.07,73780,Active,5,15,76,L,267.577958137548,3,-0.05399999999999816,0.11166666666666941,-1.2125000000000012,-0.515000000000002
10:4:25 - 27/11/2024,86.017,5.46,29.01,13.3,25.04,73901,Active,5,15,76,L,286.18539085860743,3,-0.05399999999999816,0.060000000000000234,-0.7325000000000002,-1.3350000000000022
10:4:25 - 27/11/2024,86.131,5.46,29.07,12.66,23.4,74009,Active,5,15,76,L,302.79367791542074,3,0.06600000000000172,0.06333333333333259,-0.36166666666666736,-0.31
10:4:25 - 27/11/2024,86.213,5.46,29.13,12.58,24.42,74089,Active,5,15,76,L,315.0961127723195,3,0.1530000000000018,0.038333333333334565,0.06583333333333317,0.30500000000000016
10:4:25 - 27/11/2024,86.34,5.97,29.14,12.7,24.01,74206,Active,5,15,76,L,333.08842375053393,4,0.15300000000000186,-0.013333333333332255,0.14083333333333384,-1.1250000000000013
10:4:25 - 27/11/2024,86.458,5.97,29.11,12.83,22.17,74308,Active,5,15,76,L,348.77402819307986,4,0.052000000000001934,-0.03583333333333285,0.12833333333333488,-1.0250000000000017
10:4:25 - 27/11/2024,86.539,5.97,29.07,12.97,21.96,74381,Active,5,15,76,L,360.0,4,-0.122999999999998,-0.06166666666666553,0.20500000000000013,0.09999999999999842
10:4:25 - 27/11/2024,86.676,5.72,29.0,13.2,22.37,74502,Active,5,15,77,R,0.0,1,-0.2129999999999982,-0.037499999999999485,0.12249999999999972,-0.510000000000001
10:4:25 - 27/11/2024,86.822,5.48,29.0,13.2,20.94,74620,Active,5,15,77,R,18.216123499142366,1,-0.23299999999999832,0.020000000000000958,-0.16249999999999948,-1.0250000000000015
10:4:25 - 27/11/2024,86.904,5.15,29.0,13.2,20.32,74690,Active,5,15,77,R,29.02229845626072,1,-0.1829999999999985,-0.09250000000000047,0.9616666666666687,-0.3100000000000016
10:4:25 - 27/11/2024,86.983,5.09,28.83,14.92,20.32,74762,Active,5,15,77,R,40.13722126929674,1,-0.11099999999999866,-0.13583333333333264,1.2608333333333357,1.3249999999999982
10:4:25 - 27/11/2024,87.106,5.0,28.75,15.42,22.97,74875,Active,5,15,77,R,57.58147512864494,1,-0.03899999999999859,-0.08999999999999893,0.3608333333333348,1.2249999999999983
10:4:25 - 27/11/2024,87.229,5.0,28.63,15.83,22.77,74991,Active,5,15,77,R,75.48885077186964,1,0.07200000000000167,-0.13833333333333248,0.3633333333333336,0.315
10:4:25 - 27/11/2024,87.312,5.0,28.48,16.15,23.6,75064,Active,5,15,77,R,86.7581475128645,1,0.13500000000000162,-0.15500000000000003,0.28333333333333344,-0.2000000000000006
10:4:25 - 27/11/2024,87.437,5.45,28.33,16.4,22.37,75177,Active,5,15,77,R,104.20240137221269,1,0.12300000000000166,-0.14166666666666605,0.21666666666666715,-0.6150000000000014
10:4:25 - 27/11/2024,87.552,5.45,28.21,16.58,22.37,75281,Active,5,15,77,R,120.25728987993139,1,0.07200000000000151,-0.08333333333333032,0.13666666666666918,0.19999999999999804
10:4:25 - 27/11/2024,87.644,5.39,28.17,16.67,22.77,75363,Active,5,15,77,R,132.91595197255575,1,-0.055999999999998384,0.004166666666666311,0.03750000000000256,-0.20500000000000135
10:4:25 - 27/11/2024,87.836,5.39,28.2,16.67,21.96,75526,Active,5,15,77,R,158.07890222984562,2,-0.06899999999999817,0.0049999999999992256,4.62685445512534e-16,-1.3250000000000004
10:4:25 - 27/11/2024,87.881,5.2,28.2,16.67,20.12,75559,Active,5,15,77,R,163.17324185248714,2,-0.12499999999999811,0.0941666666666687,-0.026666666666668386,-1.875000000000001
10:4:25 - 27/11/2024,88.001,5.2,28.39,16.58,18.21,75645,Active,5,15,77,R,176.44939965694684,2,-0.18999999999999823,0.20000000000000065,-0.2125000000000011,-0.9550000000000011
10:4:25 - 27/11/2024,88.09,4.86,28.56,16.27,18.21,75712,Active,5,15,77,L,186.79245283018867,3,-0.17699999999999855,0.1450000000000003,-0.29083333333333233,0.3099999999999977
10:4:25 - 27/11/2024,88.202,4.61,28.68,16.02,18.83,75810,Active,5,15,77,L,201.92109777015438,3,-0.0869999999999988,0.10833333333333586,-0.27500000000000013,2.0349999999999993
10:4:25 - 27/11/2024,88.262,4.61,28.78,15.68,22.28,75878,Active,5,15,77,L,212.41852487135506,3,0.03400000000000125,0.08416666666666862,-0.41583333333333333,2.3850000000000002
10:4:25 - 27/11/2024,88.411,4.89,28.85,15.16,23.6,76005,Active,5,15,77,L,232.02401372212694,3,0.08400000000000135,0.06250000000000032,-0.6566666666666666,0.04499999999999862
10:4:25 - 27/11/2024,88.527,4.89,28.91,14.38,22.37,76108,Active,5,15,77,L,247.9245283018868,3,0.17000000000000154,0.05666666666666606,-0.8708333333333345,-0.3050000000000027
10:4:25 - 27/11/2024,88.648,4.89,28.97,13.5,22.99,76224,Active,5,15,77,L,265.8319039451115,3,0.20700000000000157,0.0825000000000002,-0.8275000000000015,1.234999999999998
10:4:25 - 27/11/2024,88.812,5.46,29.06,12.85,24.84,76391,Active,5,15,77,L,291.6123499142367,3,0.22500000000000164,0.041666666666667546,-0.2908333333333337,1.44
10:4:25 - 27/11/2024,88.901,5.64,29.06,12.85,25.87,76481,Active,5,15,77,L,305.50600343053173,3,0.16800000000000176,0.033333333333334374,-0.06166666666666634,-0.10500000000000186
10:4:25 - 27/11/2024,88.974,5.64,29.13,12.67,24.63,76548,Active,5,15,77,L,315.8490566037736,3,0.0360000000000017,0.043333333333334154,-0.04583333333333233,-0.6200000000000023
10:4:25 - 27/11/2024,89.052,5.64,29.13,12.8,24.63,76619,Active,5,15,77,L,326.80960548885076,3,1.6653345369377348e-15,-0.020833333333331067,0.18500000000000066,-1.1300000000000003
10:4:25 - 27/11/2024,89.176,5.64,29.1,13.0,22.37,76731,Active,5,15,77,L,344.0994854202401,4,1.6653345369377348e-15,-0.03166666666666523,0.23916666666666658,-1.0250000000000017
10:4:25 - 27/11/2024,89.296,5.64,29.07,13.27,22.58,76834,Active,5,15,77,L,360.0,4,1.6653345369377348e-15,-0.030833333333332963,0.23333333333333453,-0.510000000000001
10:4:25 - 27/11/2024,89.419,5.64,29.03,13.56,21.35,76932,Active,5,15,78,R,0.0,1,-0.14199999999999824,-0.0699999999999984,0.6416666666666685,-1.3350000000000002
10:4:25 - 27/11/2024,89.499,5.64,28.94,14.48,19.91,77001,Active,5,15,78,R,10.725388601036268,1,-0.2129999999999984,-0.07250000000000087,0.804166666666668,0.4999999999999989
10:4:25 - 27/11/2024,89.625,4.93,28.9,14.98,22.35,77120,Active,5,15,78,R,29.22279792746114,1,-0.2129999999999984,-0.015833333333334157,0.21500000000000086,1.4349999999999992
10:4:25 - 27/11/2024,89.826,4.93,28.9,14.98,22.78,77306,Active,5,15,78,R,58.134715025906736,1,-0.14199999999999846,0.03833333333333419,-0.13999999999999949,0.21499999999999858
10:4:25 - 27/11/2024,89.864,4.93,28.9,14.98,22.78,77342,Active,5,15,78,R,63.73056994818653,1,1.4988010832439613e-15,-0.2316666666666651,0.6683333333333347,0.7199999999999976
10:4:25 - 27/11/2024,89.947,4.93,28.48,16.16,24.22,77425,Active,5,15,78,R,76.6321243523316,1,1.4988010832439613e-15,-0.3291666666666654,0.8116666666666669,0.824999999999998
10:4:25 - 27/11/2024,90.065,4.93,28.32,16.4,24.43,77541,Active,5,15,78,R,94.66321243523316,1,1.4988010832439613e-15,-0.11833333333333262,0.1500000000000018,0.10499999999999907
10:4:25 - 27/11/2024,90.149,4.93,28.21,16.6,24.43,77618,Active,5,15,78,R,106.6321243523316,1,1.4988010832439613e-15,-0.08416666666666614,0.15583333333333443,-0.8250000000000006
10:4:25 - 27/11/2024,90.269,4.93,28.16,16.7,22.78,77717,Active,5,15,78,R,122.02072538860104,1,1.4988010832439613e-15,0.002500000000000875,0.03833333333333365,-2.055000000000001
10:4:25 - 27/11/2024,90.393,4.93,28.21,16.69,20.32,77815,Active,5,15,78,R,137.2538860103627,1,1.4988010832439613e-15,0.07500000000000018,-0.02749999999999883,-1.165000000000002
10:4:25 - 27/11/2024,90.512,4.93,28.29,16.66,20.45,77913,Active,5,15,78,R,152.48704663212436,2,-0.03599999999999837,0.07416666666666791,-0.0383333333333342,0.10499999999999929
10:4:25 - 27/11/2024,90.596,4.93,28.35,16.61,20.53,77981,Active,5,15,78,R,163.05699481865284,2,-0.05399999999999833,0.05166666666666851,-0.07916666666666655,-0.27000000000000074
10:4:25 - 27/11/2024,90.726,4.75,28.39,16.52,19.91,78082,Active,5,15,78,L,178.75647668393782,2,-0.05399999999999844,0.018333333333333465,-0.048333333333332805,-0.6200000000000021
10:4:25 - 27/11/2024,90.888,4.75,28.39,16.52,19.29,78214,Active,5,15,78,L,199.2746113989637,3,-0.04799999999999843,-0.03499999999999904,0.07166666666666703,0.44499999999999923
10:4:25 - 27/11/2024,90.959,4.75,28.39,16.52,20.8,78276,Active,5,15,78,L,208.9119170984456,3,-0.017999999999998295,0.21583333333333382,-0.40833333333333327,1.3099999999999994
10:4:25 - 27/11/2024,91.055,4.69,28.77,15.75,21.91,78362,Active,5,15,78,L,222.279792746114,3,-0.017999999999998295,0.25250000000000067,-0.6183333333333337,1.2949999999999988
10:4:25 - 27/11/2024,91.163,4.69,28.84,15.26,23.39,78463,Active,5,15,78,L,237.97927461139895,3,-0.011999999999998345,0.07500000000000173,-0.9800000000000015,0.7399999999999989
10:4:25 - 27/11/2024,91.246,4.69,28.96,13.86,23.39,78542,Active,5,15,78,L,250.25906735751295,3,0.09800000000000142,0.08916666666666881,-1.1533333333333342,0.3099999999999992
10:4:25 - 27/11/2024,91.366,4.69,29.01,13.16,24.01,78660,Active,5,15,78,L,268.60103626943004,3,0.21900000000000147,0.04499999999999934,-0.5075000000000006,0.6199999999999979
10:4:25 - 27/11/2024,91.486,5.18,29.06,12.79,24.63,78777,Active,5,15,78,L,286.78756476683935,3,0.34500000000000175,0.045833333333334274,-0.16666666666666738,0.20999999999999772
10:4:25 - 27/11/2024,91.569,5.54,29.1,12.79,24.43,78858,Active,5,15,78,L,299.3782383419689,3,0.3650000000000019,0.03666666666666793,0.09500000000000121,-0.30500000000000105
10:4:25 - 27/11/2024,91.692,5.99,29.13,12.9,24.02,78975,Active,5,15,78,L,317.56476683937825,3,0.24300000000000216,0.02083333333333239,0.03333333333333457,-0.6200000000000006
10:4:25 - 27/11/2024,91.81,6.11,29.13,12.9,23.19,79082,Active,5,15,78,L,334.1968911917098,4,0.09200000000000208,-0.045833333333331464,0.18500000000000014,-0.7300000000000018
10:4:25 - 27/11/2024,91.895,6.11,29.05,13.27,22.56,79155,Active,5,15,78,L,345.5440414507772,4,-0.05499999999999827,-0.06666666666666424,0.3366666666666669,-1.6600000000000015
10:4:25 - 27/11/2024,92.014,5.94,29.01,13.53,19.87,79248,Active,5,15,78,L,360.0,4,-0.18899999999999817,-0.03666666666666722,0.29916666666666814,-1.3250000000000004
10:4:25 - 27/11/2024,92.139,5.8,28.97,13.9,19.91,79352,Active,5,15,79,R,0.0,1,-0.2199999999999982,-0.04000000000000049,0.41666666666666785,1.9699999999999978
10:4:25 - 27/11/2024,92.258,5.32,28.93,14.35,23.81,79467,Active,5,15,79,R,18.904109589041095,1,-0.1959999999999983,-0.038333333333331186,0.47083333333333427,1.949999999999998
10:4:25 - 27/11/2024,92.339,5.32,28.89,14.83,23.81,79542,Active,5,15,79,R,31.232876712328764,1,-0.11199999999999832,-0.04666666666666704,0.49083333333333506,-0.10499999999999997
10:4:25 - 27/11/2024,92.463,5.2,28.83,15.32,23.6,79658,Active,5,15,79,R,50.3013698630137,1,-0.005999999999998562,-0.07833333333333278,0.48000000000000087,-0.21000000000000038
10:4:25 - 27/11/2024,92.582,5.3,28.73,15.77,23.39,79769,Active,5,15,79,R,68.54794520547945,1,0.05200000000000149,-0.1349999999999983,0.4200000000000006,-0.10000000000000273
10:4:25 - 27/11/2024,92.661,5.3,28.59,16.11,23.4,79843,Active,5,15,79,R,80.71232876712328,1,0.08900000000000163,-0.030833333333333046,0.10916666666666731,-0.10000000000000095
10:4:25 - 27/11/2024,92.825,5.53,28.59,16.11,23.19,79992,Active,5,15,79,R,105.20547945205479,1,0.06900000000000184,-0.28750000000000075,0.3325000000000017,-0.5249999999999999
10:4:25 - 27/11/2024,92.907,5.53,28.08,16.73,22.35,80062,Active,5,15,79,R,116.71232876712328,1,0.04600000000000182,-0.28833333333333183,0.3708333333333337,-0.6150000000000014
10:4:25 - 27/11/2024,92.987,5.53,28.1,16.74,21.96,80133,Active,5,15,79,R,128.3835616438356,1,1.7763568394002505e-15,0.06666666666666782,-0.06416666666666705,0.21499999999999864
10:4:25 - 27/11/2024,93.11,5.53,28.13,16.7,22.78,80246,Active,5,15,79,R,146.95890410958904,1,1.7763568394002505e-15,0.04250000000000069,-0.048333333333331625,0.0899999999999986
10:4:25 - 27/11/2024,93.231,5.53,28.19,16.64,22.14,80350,Active,5,15,79,R,164.05479452054794,2,-0.0859999999999983,0.07833333333333437,-0.08999999999999836,-1.640000000000002
10:4:25 - 27/11/2024,93.353,5.53,28.29,16.51,19.5,80444,Active,5,15,79,L,179.50684931506848,2,-0.16099999999999837,0.12750000000000078,-0.17166666666666638,-1.3200000000000014
10:4:25 - 27/11/2024,93.438,5.1,28.44,16.3,19.5,80512,Active,5,15,79,L,190.6849315068493,3,-0.17699999999999827,0.16250000000000275,-0.23416666666666813,0.204999999999999
10:4:25 - 27/11/2024,93.56,4.94,28.6,16.04,19.91,80625,Active,5,15,79,L,209.26027397260273,3,-0.11999999999999833,0.15083333333333276,-0.338333333333334,1.9499999999999982
10:4:25 - 27/11/2024,93.677,4.94,28.72,15.69,23.4,80740,Active,5,15,79,L,228.16438356164383,3,-0.010999999999998455,0.042499999999999254,-0.07333333333333303,1.8449999999999993
10:4:25 - 27/11/2024,93.838,5.01,28.72,15.69,23.6,80892,Active,5,15,79,L,253.15068493150685,3,0.02100000000000135,0.07916666666666873,-0.6666666666666665,0.10000000000000012
10:4:25 - 27/11/2024,93.882,5.01,28.89,14.38,23.6,80935,Active,5,15,79,L,260.2191780821918,3,0.18600000000000155,0.16500000000000287,-1.1950000000000007,0.20499999999999877
10:4:25 - 27/11/2024,94.002,5.01,29.01,13.56,24.01,81052,Active,5,15,79,L,279.4520547945205,3,0.25800000000000195,0.08166666666666617,-0.6891666666666678,0.7199999999999975
10:4:25 - 27/11/2024,94.094,5.87,29.06,12.99,25.04,81145,Active,5,15,79,L,294.73972602739724,3,0.25800000000000206,0.04000000000000092,-0.35833333333333395,0.10499999999999726
10:4:25 - 27/11/2024,94.204,5.87,29.1,12.84,24.22,81250,Active,5,15,79,L,312.0,3,0.1860000000000021,0.03916666666666773,-0.020833333333333186,-1.1300000000000003
10:4:25 - 27/11/2024,94.326,5.87,29.13,12.92,22.78,81360,Active,5,15,79,L,330.0821917808219,4,-0.00699999999999823,-0.0008333333333326547,0.2316666666666674,-0.7200000000000001
10:4:25 - 27/11/2024,94.414,5.94,29.1,13.25,22.78,81438,Active,5,15,79,L,342.90410958904107,4,-0.020999999999998242,-0.03416666666666503,0.30166666666666775,-0.305000000000001
10:4:25 - 27/11/2024,94.528,5.8,29.07,13.49,22.17,81542,Active,5,15,79,L,360.0,4,-0.13999999999999813,-0.03833333333333295,0.28166666666666706,0.19999999999999807
10:4:25 - 27/11/2024,94.649,5.8,29.03,13.78,23.18,81653,Active,5,15,80,R,0.0,1,-0.19599999999999818,-0.02083333333333197,0.14916666666666675,-0.6000000000000028
10:4:25 - 27/11/2024,94.814,5.24,29.03,13.78,20.97,81792,Active,5,15,80,R,21.794425087108014,1,-0.14599999999999824,0.02166666666666759,-0.13749999999999957,-1.1050000000000015
10:4:25 - 27/11/2024,94.896,5.24,29.03,13.78,20.97,81869,Active,5,15,80,R,33.86759581881533,1,-0.0789999999999984,-0.12000000000000097,0.7591666666666689,1.1049999999999993
10:4:25 - 27/11/2024,94.976,5.35,28.81,15.14,23.18,81945,Active,5,15,80,R,45.78397212543554,1,-0.008999999999998565,-0.1741666666666661,1.000833333333336,1.1099999999999999
10:4:25 - 27/11/2024,95.096,5.35,28.71,15.55,23.19,82059,Active,5,15,80,R,63.65853658536585,1,-0.04099999999999848,-0.11166666666666608,0.32250000000000056,0.5199999999999982
10:4:25 - 27/11/2024,95.178,5.14,28.56,15.93,24.22,82139,Active,5,15,80,R,76.20209059233449,1,-0.06299999999999828,-0.17666666666666625,0.34250000000000097,0.4149999999999978
10:4:25 - 27/11/2024,95.298,5.14,28.37,16.23,24.02,82253,Active,5,15,80,R,94.0766550522648,1,0.06800000000000173,-0.18249999999999814,0.269166666666667,-0.2150000000000012
10:4:25 - 27/11/2024,95.422,5.14,28.21,16.47,23.79,82369,Active,5,15,80,R,112.26480836236934,1,0.16500000000000192,-0.1408333333333326,0.2108333333333342,-0.11500000000000153
10:4:25 - 27/11/2024,95.506,5.69,28.1,16.64,23.79,82442,Active,5,15,80,R,123.71080139372822,1,0.0810000000000019,-0.06249999999999991,0.1041666666666679,-0.81
10:4:25 - 27/11/2024,95.624,5.69,28.09,16.68,22.17,82542,Active,5,15,80,R,139.390243902439,1,-0.015999999999998238,0.044166666666666694,-0.002499999999999907,-2.2500000000000013
10:4:25 - 27/11/2024,95.787,5.27,28.16,16.66,19.29,82669,Active,5,15,80,R,159.30313588850174,2,-0.12599999999999856,0.01916666666666784,0.003333333333333995,-1.4400000000000024
10:4:25 - 27/11/2024,95.865,5.27,28.16,16.66,19.29,82731,Active,5,15,80,R,169.02439024390242,2,-0.2079999999999984,0.1516666666666674,-0.12666666666666576,0.30999999999999944
10:4:25 - 27/11/2024,95.944,5.27,28.43,16.44,19.91,82796,Active,5,15,80,L,179.21602787456445,2,-0.1859999999999981,0.13833333333333406,-0.08583333333333229,1.2599999999999987
10:4:25 - 27/11/2024,96.074,4.65,28.43,16.44,21.81,82918,Active,5,15,80,L,198.34494773519162,3,-0.18599999999999822,0.10166666666666786,-0.2391666666666676,2.354999999999999
10:4:25 - 27/11/2024,96.192,4.65,28.66,15.93,24.62,83033,Active,5,15,80,L,216.37630662020905,3,-0.12399999999999839,0.19666666666666857,-0.5200000000000016,0.69
10:4:25 - 27/11/2024,96.277,4.65,28.78,15.45,23.19,83107,Active,5,15,80,L,227.97909407665503,3,0.18400000000000144,0.09833333333333488,-0.5733333333333338,-1.3300000000000014
